timestamp,amount,quantity,is_sell,symbol,Class
2026-05-17 06:55:23.247,78086.61,7e-05,True,BTCUSDT,0
2026-05-17 06:55:23.247,78086.61,7e-05,True,BTCUSDT,0
2026-05-17 06:55:23.247,78086.61,7e-05,True,BTCUSDT,0
2026-05-17 06:55:23.247,78086.61,7e-05,True,BTCUSDT,0
2026-05-17 06:55:23.247,78086.61,6e-05,True,BTCUSDT,0
2026-05-17 06:55:23.845,78086.61,1e-05,True,BTCUSDT,0
2026-05-17 06:55:23.845,78086.61,7e-05,True,BTCUSDT,0
2026-05-17 06:55:23.845,78086.61,8e-05,True,BTCUSDT,0
2026-05-17 06:55:23.845,78086.61,7e-05,True,BTCUSDT,0
2026-05-17 06:55:23.845,78086.61,1e-05,True,BTCUSDT,0
2026-05-17 06:55:24.198,78086.62,0.0001,False,BTCUSDT,0
2026-05-17 06:55:24.872,78086.62,0.00064,False,BTCUSDT,0
2026-05-17 06:55:25.169,78086.62,0.00024,False,BTCUSDT,0
2026-05-17 06:55:25.436,78086.61,6e-05,True,BTCUSDT,0
2026-05-17 06:55:25.436,78086.61,7e-05,True,BTCUSDT,0
2026-05-17 06:55:25.436,78086.61,0.00049,True,BTCUSDT,0
2026-05-17 06:55:25.869,78086.61,0.00075,True,BTCUSDT,0
2026-05-17 06:55:25.869,78086.61,7e-05,True,BTCUSDT,0
2026-05-17 06:55:25.869,78086.61,7e-05,True,BTCUSDT,0
2026-05-17 06:55:25.869,78086.61,7e-05,True,BTCUSDT,0
2026-05-17 06:55:25.869,78086.61,0.01454,True,BTCUSDT,0
2026-05-17 06:55:26.425,78086.62,0.00033,False,BTCUSDT,0
2026-05-17 06:55:26.511,78086.61,0.00024,True,BTCUSDT,0
2026-05-17 06:55:27.045,78086.62,0.00033,False,BTCUSDT,0
2026-05-17 06:55:27.581,78086.62,8e-05,False,BTCUSDT,0
