is_sell,Class,amount_scaled,quantity_scaled,hour,minute
1,0,0.7450019995492437,-0.0961766460266428,5,37
1,0,0.7450019995492437,-0.10019302568139081,5,37
0,0,0.7452231413933393,-0.08948267993539614,5,37
1,0,0.7450019995492437,-0.09675041454874965,5,37
0,0,0.7452231413933393,0.0037547049069681267,5,37
1,0,0.7450019995492437,-0.09961925715928394,5,37
1,0,0.7450019995492437,-0.10038428185542642,5,37
1,0,0.7450019995492437,-0.06662756713813967,5,37
0,0,0.7452231413933393,-0.100097397594373,5,37
0,0,0.7452231413933393,-0.09235152254593043,5,37
0,0,0.7452231413933393,-0.09875860437612366,5,37
0,0,0.7452231413933393,-0.100097397594373,5,37
0,1,0.7452231413933393,0.6328918893971369,5,37
1,0,0.7450019995492437,-0.09713292689682089,5,37
0,0,0.7452231413933393,-0.08546630028064814,5,37
1,0,0.7450019995492437,-0.031245174941550147,5,37
